voterTag,machine,vote,office,date,columns3,county,subdivision,columns2,instructions,columns,code
XNJNT,25019,ROY HALLADAY,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJFN,25029,DANTE-MAGAZZU,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCHR,25040,MCORMICK,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCHT,25057,NOT-THESE-GUYS,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJRC,25068,EORGE LOPEZ,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNHTH,25070,DONALD NORCROSS,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNNCC,25070,MICHAEL-BROGAN,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCJM,25079,NJ IS CORRUPT,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJMX,25081,NONE-OF-THE-ABOVE,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCTT,25329,THOMAS D KEISER,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJTM,25335,ANDY KIM,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJJR,25347,WENDE NACHMAN,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCXF,25382,BRO. ZAWDIE ABDUL-MALIK,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHJ,25387,WE-DESERVE-BETTER,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCTR,25399,FU,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJMH,25406,THESSA CAT,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJNR,25415,VIKTOR LAWSON,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNRMZ,25416,ALEX LAW,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCMF,25434,SAM KATES,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNRF,25435,EMMA-STOPEK,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNRM,25445,GRITTY,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJFN,25450,ROBERT MILLER,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHC,25452,JAMES-FIELDS,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCJC,25454,NY,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCMC,25454,JENNY,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCCZ,25458,ANDY KIM,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJTZ,25463,WHITNEY,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCMC,25469,EDWAD-DIGIACOMO,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCRZ,25473,DONALD-DUCK,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCJJ,25477,GREEN PARTY CANDIDATE,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHF,25490,ALEX-LAW,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNHFF,25516,ALEX LAW,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCJZ,25517,JAMES WHITEY BULGER,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNHTN,25517,COOK,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
MMNRM,25521,ALEX LAW,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNHFX,25531,ANYONE-BUT-NORCROSS,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCJR,25543,ALEX-LAW,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCFX,25545,JESUS-CHRIST,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJZJ,25547,BENJAMIN PERLOFF,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCNJ,25575,SHAKIR ALI,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCNZ,25587,SHIRLEY CHISHOLM,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNHTM,25592,MOTHER-TERESA,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJXT,25625,ANDY KIM,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHZ,25625,LITERALLY ANYONE ELSE,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCFT,25626,"KIM, ANDY",House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHJ,25627,MARISSA LEVY,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCTC,25671,PAUL HAMLIN,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJNJ,25680,VERNA INGRAM,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJMT,25681,BUGS-BUNNY,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCRZ,25693,ALEX LAW,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCRT,25700,PAT MCGROIN,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNMM,25766,PAUL TORONI,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCRM,25767,THOMAS DEHEL,House of Representatives 1st District,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Congressional Dist 1,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCMZ,23717,ALICE CHANG,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNMT,25017,JAMIE CASEY,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJTN,25066,WAATERHEATROOF,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJFR,25070,"MORENO,BRANDON",Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNMN,25070,MICHAEL ZIER,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJRM,25075,ROBERT DECUZZI,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJRN,25075,SEAN P MCGOWAN SR,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCNM,25079,AHRON SHMIDMAN,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNHFZ,25080,BIBINETAYAHU,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJMX,25081,NONE-OF-THE-ABOVE,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCMR,25082,MICHAEL HOLLAND,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCCR,25087,JASON LOMBERG,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCRJ,25089,CHICKENFOOT,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNHTN,25090,MARC FOXX,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJTN,25090,DAVID J MEARS,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJJX,25092,DAMON-GLATZ,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJHM,25113,LUBA,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCZX,25114,CARSON WENTZ,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCCF,25132,SOMEONE ELSE PLEASE,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJMC,25132,GRITTY,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCFM,25133,GRITTY,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCHT,25133,JESSE V PANICO,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHF,25133,KIMBERLY WHALEN,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCMZ,25134,ERIC BROWN,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCCZ,25138,LUKE WILLIAMS,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJTN,25157,JOSEPH DRUCTOR,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJCJ,25163,DOROTHY MORETT,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJJF,25163,MICKY MOUSE,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJFR,25167,SATCHELL,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJMH,25170,TOM CARDIS,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJZT,25170,JACK BRADY,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNMM,25185,LISA LAMPE,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHH,25187,JOE SOUKUP,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJCN,25200,SUE ALTMAN,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNCH,25209,MARIE CRONIN,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
MMNMF,25212,BUDLOE,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
MMHNZ,25221,FELICIA MASON,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNJNF,25221,AMY PIERCE,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNRRR,25231,BRENTYN SMITH,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNNHJ,25248,NICK RAFIOS,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
XNCFZ,25273,ELMO,Sheriff,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: County,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E
